ticker,section,harmonized_name,application_count,review_status,reason
OVTI,matched,OMNIVISION SENSOR SOLUTION SHANGHAI CO LTD,19,,
OVTI,matched,OMNIVISION TECH SHANGHAI CO,16,,
OVTI,matched,OMNIVISION CDM OPTICS INC,13,,
OVTI,matched,OMNIVISION INTERNAT HOLDING LT,10,,
OVTI,matched,OMNIVISION SEMICONDUCTOR SHANGHAI CO LTD,8,,
OVTI,matched,OMNIVISION TECH SHANGHAI CO LTD,4,,
OVTI,matched,OMNIVISION TDDI ONTARIO LP,3,,
OVTI,matched,OMNIVISION CO LTD,2,,
OVTI,matched,OMNIVISION INTERNAT HOLDING LTD,2,,
OVTI,matched,OMNIVISION OPTOELECTRONICS TECH SHANGHAI CO LTD,2,,
OVTI,matched,OMNIVISION OPTOELECTRONICS TECHNOLOGIES SHANGHAI CO LTD,2,,
OVTI,matched,OMNIVISION TECHNOLGIES INC,2,,
OVTI,matched,OMNIVISION,1,,
OVTI,matched,OMNIVISION INC,1,,
OVTI,matched,OMNIVISION OPTOELECTRONICS TECH (SHANGHAI) CO LTD,1,,
OVTI,matched,OMNIVISION SEMICONDUCTOR (SHANGHAI) CO LTD,1,,
OVTI,matched,OMNIVISION TECH (SHANGHAI) CO LTD,1,,
OVTI,matched,OMNIVISION TECH INC OMNIVISION TECH INC,1,,
OVTI,matched,OMNIVISION TECHNOLOIGIES INC,1,,
OVTI,matched,OMNIVISION TECHNOLOLGIES INC,1,,
OVTI,matched,OMNIVISION TECNHOLOGIES INC,1,,
PMCS,matched,PMC SIERRA INC,250,REVIEW,
PMCS,matched,PMC SIERRA US INC,160,REVIEW,
PMCS,matched,PMC SIERRA LTD,77,REVIEW,
PMCS,matched,PMC SIERRA ISRAEL LTD,34,REVIEW,
PMCS,matched,PMC-SIERRA US INC,22,REVIEW,
PMCS,matched,PMC SIERRA,3,,
PMCS,matched,PMC SIERRA MARYLAND INC,3,,
PMCS,matched,PMC SIERRA INERTNATIONAL INC,1,,
PMCS,matched,PMC SIERRA USA INC,1,,
POWI,matched,POWER INTEGRATIONS INC,1115,REVIEW,
POWI,matched,POWER INTEGRATIONS SWITZERLAND GMBH,12,,
POWI,matched,POWER INTEGRATIONS LTD,3,,
POWI,matched,POWER INTEGRATIONS GMBH,1,,
QCOM,matched,QUALCOMM INC,59682,REVIEW,
QCOM,matched,QUALCOMM MEMS TECHNOLOGIES INC,1062,REVIEW,
QCOM,matched,QUALCOMM TECHNOLOGIES INC,255,REVIEW,
QCOM,matched,QUALCOMM ATHEROS INC,229,REVIEW,
QCOM,matched,QUALCOMM INCORPORATED,155,REVIEW,
QCOM,matched,QUALCOMM INNOVATION CT INC,148,REVIEW,
QCOM,matched,QUALCOMM TECHNOLOGIES INT LTD,131,REVIEW,
QCOM,matched,QUALCOMM INCORPORTED,42,REVIEW,
QCOM,matched,QUALCOMM INCORPROATED,33,REVIEW,
QCOM,matched,QUALCOMM CONNECTED EXPERIENCES INC,27,REVIEW,
QCOM,matched,QUALCOMM lncorporated,20,REVIEW,
QCOM,matched,QUALCOMM SWITCH CORP,16,,
QCOM,matched,QUALCOMM INCORPORATE,15,,
QCOM,matched,QUALCOMM ISKOOT INC,12,,
QCOM,matched,QUALCOMM INCORPOATED,11,,
QCOM,matched,QUALCOMM INCORPRATED,10,,
QCOM,matched,QUALCOMM AUTO LTD,8,,
QCOM,matched,QUALCOMMM INC,8,,
QCOM,matched,QUALCOMM CORP,6,,
QCOM,matched,QUALCOMM INCORORATED,5,,
QCOM,matched,QUALCOMM LABS INC,5,,
QCOM,matched,QUALCOMM TECH INCORPORATED,5,,
QCOM,matched,QUALCOMM INCORPORATD,4,,
QCOM,matched,QUALCOMM INCRPORATED,4,,
QCOM,matched,QUALCOMM MEMS TECHNOLOGIES,4,,
QCOM,matched,QUALCOMMINCORPORATED,4,,
QCOM,matched,QUALCOMM,3,,
QCOM,matched,QUALCOMM ATHEROS TECHNOLOGY LTD,3,,
QCOM,matched,QUALCOMM CAMBRIDGE LTD,3,,
QCOM,matched,QUALCOMM ICORPORATED,3,,
QCOM,matched,QUALCOMM INC INC,3,,
QCOM,matched,QUALCOMM INCORPARATED,3,,
QCOM,matched,QUALCOMM INCORPORTATED,3,,
QCOM,matched,QUALCOMM INTELLIGENT SOLUTIONS INC,3,,
QCOM,matched,QUALCOMM Incorpated,3,,
QCOM,matched,QUALCOMM MEMS TECHNOLGIES INC,3,,
QCOM,matched,QUALCOMM MEMS TECHOLOGIES INC,3,,
QCOM,matched,QUALCOMM lncornorated,3,,
QCOM,matched,QUALCOMM INCOPRORATED,2,,
QCOM,matched,QUALCOMM INCOROPORATED,2,,
QCOM,matched,QUALCOMM INCORPORAT,2,,
QCOM,matched,QUALCOMM INCORPORATION,2,,
QCOM,matched,QUALCOMM INCORPORTAED,2,,
QCOM,matched,QUALCOMM INCORPOTATED,2,,
QCOM,matched,QUALCOMM INCORPRORATED,2,,
QCOM,matched,QUALCOMM INCROPORATED,2,,
QCOM,matched,QUALCOMM INCRORPORATED,2,,
QCOM,matched,QUALCOMM Incorporared,2,,
QCOM,matched,QUALCOMM Inorporated,2,,
QCOM,matched,QUALCOMM MEMES TECHNOLOGIES INC,2,,
QCOM,matched,QUALCOMMM INCORPORATED,2,,
QCOM,matched,QUALCOMM ALTHEROS INC,1,,
QCOM,matched,QUALCOMM ATHERONS INC,1,,
QCOM,matched,QUALCOMM ATHEROS Incorporate,1,,
QCOM,matched,QUALCOMM CORPORATED,1,,
QCOM,matched,QUALCOMM FYX INC,1,,
QCOM,matched,QUALCOMM IINCORPORATED,1,,
QCOM,matched,QUALCOMM IMCORPORATED,1,,
QCOM,matched,QUALCOMM INC 5775 MOREHOUSE DRIVESAN DIEGO92121 1714,1,,
QCOM,matched,QUALCOMM INC CT INC,1,,
QCOM,matched,QUALCOMM INCCORPORATED,1,,
QCOM,matched,QUALCOMM INCORPOARATED,1,,
QCOM,matched,QUALCOMM INCORPORAED,1,,
QCOM,matched,QUALCOMM INCORPORALED,1,,
QCOM,matched,QUALCOMM INCORPORATED INC,1,,
QCOM,matched,QUALCOMM INCORPORATEDS,1,,
QCOM,matched,QUALCOMM INCORPORATON,1,,
QCOM,matched,QUALCOMM INCORPORATRED,1,,
QCOM,matched,QUALCOMM INNVOATION CT INC,1,,
QCOM,matched,QUALCOMM Incoporpated,1,,
QCOM,matched,QUALCOMM Incoroprated,1,,
QCOM,matched,QUALCOMM Incorpor,1,,
QCOM,matched,QUALCOMM Incorporaeted,1,,
QCOM,matched,QUALCOMM Incorporaged,1,,
QCOM,matched,QUALCOMM Incorporate3d,1,,
QCOM,matched,QUALCOMM Incorporatead,1,,
QCOM,matched,QUALCOMM Incorporated4,1,,
QCOM,matched,QUALCOMM Incorporated—,1,,
QCOM,matched,QUALCOMM Incorporatied,1,,
QCOM,matched,QUALCOMM Incorpored,1,,
QCOM,matched,QUALCOMM Incorporeted,1,,
QCOM,matched,QUALCOMM Incorpprated,1,,
QCOM,matched,QUALCOMM Inncorporated,1,,
QCOM,matched,QUALCOMM Intercorporated,1,,
QCOM,matched,QUALCOMM MEMS,1,,
QCOM,matched,QUALCOMM MEMS TECHNOLOGIES CO,1,,
QCOM,matched,QUALCOMM MEMS TECHNOLOGY INC,1,,
QCOM,matched,QUALCOMM MEMS TECNOLOGIES INC,1,,
QCOM,matched,QUALCOMM MENS TECHNOLOGIES INC,1,,
QCOM,matched,QUALCOMM TECHNOLOGICS INC,1,,
QCOM,matched,QUALCOMM TECHNOLOGIES,1,,
QCOM,matched,QUALCOMM TECHNOLOGIES INTERNAT LTD,1,,
QCOM,matched,QUALCOMM UK LTD,1,,
QCOM,matched,QUALCOMM lncoroorated,1,,
QCOM,matched,QUALCOMM lncorporatecl,1,,
QCOM,matched,QUALCOMMS TECHNOLOGIES INC,1,,
QRVO,matched,QORVO US INC,1549,REVIEW,
QRVO,matched,QORVO BIOTECHNOLOGIES LLC,26,REVIEW,
QRVO,matched,QORVO INT PTE LTD,11,,
QRVO,matched,QORVO TEXAS LLC,5,,
QRVO,matched,QORVO PARIS,1,,
RFMD,matched,RF MICRO DEVICES INC,860,REVIEW,
RFMD,matched,RF MICRO DEVICES CAYMAN ISLANDS LTD,15,,
RFMD,matched,RF MICRO DEVICES (CAYMAN ISLANDS) LTD,4,,
RFMD,matched,RF MICRO DEVICES,1,,
SLAB,matched,SILICON LAB INC,1964,REVIEW,
SLAB,matched,SILICON LABS CP INC,52,REVIEW,
SLAB,matched,SILICON LAB,22,REVIEW,
SLAB,matched,SILICON LABORATORIES FINLAND OY,8,,
SLAB,matched,SILICON LABS SC INC,8,,
SLAB,matched,SILICON LABS SPECTRA INC,8,,
SLAB,matched,SILICON LAB FINLAND OY,5,,
SLAB,matched,SILICON LABORATORIES,3,,
SLAB,matched,SILICON LAB NORWAY AS,2,,
SLAB,matched,SILICON LABORATOIRES INC,2,,
SLAB,matched,SILICON LAB CP INC,1,,
SLAB,matched,SILICON LABORATIORIES INC,1,,
SLAB,matched,SILICON LABORATORIES NORWAY AS,1,,
SLAB,matched,SILICON LABORATRIES INC,1,,
SLAB,matched,SILICON LABORTORIES INC,1,,
SLAB,matched,SILICON LABS ISOLATION INC,1,,
SMTC,matched,SEMTECH CORP,301,REVIEW,
SMTC,matched,SEMTECH CANADA CORP,13,,
SMTC,matched,SEMTECH CANADA INC,4,,
SMTC,matched,SEMTECH NEUCHATEL SA,4,,
SMTC,matched,SEMTECH INTERNAT AG,3,,
SMTC,matched,SEMTECH INT AG,2,,
SMTC,matched,SEMTECH NEW YORK CORP,2,,
SMTC,matched,SEMTECH EV INC,1,,
SMTC,matched,SEMTECH INC,1,,
SWKS,matched,SKYWORKS SOLUTIONS INC,3760,REVIEW,
SWKS,matched,SKYWORKS GLOBAL PTE LTD,127,REVIEW,
SWKS,matched,SKYWORKS PANASONIC FILTER SOLUTIONS JAPAN CO LTD,42,REVIEW,
SWKS,matched,SKYWORKS FILTER SOLUTIONS JAPAN CO LTD,41,REVIEW,
SWKS,matched,SKYWORKS SOLUTION INC,10,,
SWKS,matched,SKYWORKS SOLUTIONS HONG KONG LTD,4,,
SWKS,matched,SKYWORKS GLOBAL INC,3,,
SWKS,matched,SKYWORKS AERONAUTICS CORP,2,,
SWKS,matched,SKYWORKS INTERACTIVE INC,2,,
SWKS,matched,SKYWORKS SOLUTONS INC,2,,
SWKS,matched,SKYWORKS VENTURES INC,2,,
SWKS,matched,SKYWORKS INC,1,,
SWKS,matched,SKYWORKS SOLULTIONS INC,1,,
SWKS,matched,SKYWORKS SOLUTEQNS ENC,1,,
SWKS,matched,SKYWORKS SOLUTIIONS INC,1,,
SWKS,matched,SKYWORKS SOULTIONS INC,1,,
SYNA,matched,SYNAPTICS INC,1571,REVIEW,
SYNA,matched,SYNAPTICS JAPAN GK,109,REVIEW,
SYNA,matched,SYNAPTICS DISPLAY DEVICES GK,53,REVIEW,
SYNA,matched,SYNAPTICS DISPLAY DEVICES KK,30,REVIEW,
SYNA,matched,SYNAPTICS UK LTD,20,REVIEW,
SYNA,matched,SYNAPTICS LLC,5,,
SYNA,matched,SYNAPTICS CORP,3,,
SYNA,matched,SYNAPTICS INC A CALIFORNIA COR,3,,
SYNA,matched,SYNAPTICS INCORPORATED,2,,
SYNA,matched,SYNAPTICS BOULEVARD,1,,
SYNA,matched,SYNAPTICS INCORPORTED,1,,
SYNA,matched,SYNAPTICS INFORJPORATED,1,,
SYNA,matched,SYNAPTICS INFORPORATED,1,,
TQNT,matched,TRIQUINT SEMICONDUCTOR INC,283,REVIEW,
TQNT,matched,TRIQUINT TECHNOLOGY HOLDING CO,71,REVIEW,
TQNT,matched,TRIQUINT INC,4,,
TQNT,matched,TRIQUINT CW INC,3,,
TQNT,matched,TRIQUINT SEMICONDUCTORS INC,3,,
TQNT,matched,TRIQUINT SEMICONDUCTOR CORP,2,,
TQNT,matched,TRIQUINT,1,,
TQNT,matched,TRIQUINT INTERNAT PTE LTD,1,,
TQNT,matched,TRIQUINT SEMICONDUCTOR,1,,
TQNT,matched,TRIQUINT SEMICONDUCTOR TEXAS I,1,,
TQNT,matched,TRIQUINT SEMICONDUCTORS TEXAS,1,,
TQNT,matched,TRIQUINT TECHNOLOGIES HOLDING,1,,
TQNT,matched,TRIQUINT TECHNOLOGY HOLDING IN,1,,
TQNT,matched,TRIQUINTO SEMICONDUCTOR INC,1,,
TXN,matched,TEXAS INSTRUMENTS INC,36375,REVIEW,
TXN,matched,TEXAS INSTRUMENTS DEUTSCHLAND,567,REVIEW,
TXN,matched,TEXAS INSTRUMENTS JAPAN,18,,
TXN,matched,TEXAS INSTRUMENTS CORP,7,,
TXN,matched,TEXAS INSTRUMENTS HOLLAND,4,,
TXN,matched,TEXAS INSTRUMENTSINCORPORATED,1,,
WOLF,matched,CREE INC,2710,REVIEW,
WOLF,matched,WOLFSPEED INC,487,REVIEW,
WOLF,matched,CREELED INC,224,REVIEW,
WOLF,matched,CREE LED LIGHTING SOLUTIONS,83,REVIEW,
WOLF,matched,CREE RESEARCH INC,48,REVIEW,
WOLF,matched,CREE FAYETTEVILLE INC,44,REVIEW,
WOLF,matched,CREE HONG KONG LTD,27,REVIEW,
WOLF,matched,CREE LIGHTING USA LLC,25,REVIEW,
WOLF,matched,CREE MICROWAVE INC,20,REVIEW,
WOLF,matched,CREE LIGHTING CO,19,,
WOLF,matched,CREELMAN ROBERT A,18,,
WOLF,matched,CREE HUIZHOU SOLID STATE LIGHTING CO LTD,16,,
WOLF,matched,CREE JAMES W,13,,
WOLF,matched,CREE HUIZHOU OPTO LTD,10,,
WOLF,matched,CREEK CHUB BAIT CO,10,,
WOLF,matched,CREEK CHUB BAIT COMPANY,9,,
WOLF,matched,CREETH ANDREW MARTIN,9,,
WOLF,matched,CREEK WEARABLE TECH CO LTD,8,,
WOLF,matched,CREEK CHANNEL INC,7,,
WOLF,matched,CREE ROBERT E,6,,
WOLF,matched,CREELMAN RAYMOND C,6,,
WOLF,matched,CREE MICROWAVE LLC,5,,
WOLF,matched,CREE SWEDEN AB,5,,
WOLF,matched,CREEHAN KEVIN,5,,
WOLF,matched,CREEKMORE THOMAS D,5,,
WOLF,matched,CREE STEPHEN H,4,,
WOLF,matched,CREECH CLYDE W,4,,
WOLF,matched,CREECH GEORGE EDWARD,4,,
WOLF,matched,CREECH GERALD ROBERT,4,,
WOLF,matched,CREEGAN CHRISTINE A,4,,
WOLF,matched,CREEK WILSON,4,,
WOLF,matched,CREEKBAUM WILLIAM J,4,,
WOLF,matched,CREEMER DAVID Z,4,,
WOLF,matched,CREE MARK U,3,,
WOLF,matched,CREECH JOHN S,3,,
WOLF,matched,CREECH JR CHARLES L,3,,
WOLF,matched,CREECH MERL D,3,,
WOLF,matched,CREECH MICHAEL A,3,,
WOLF,matched,CREECH RICHARD D,3,,
WOLF,matched,CREECY CHARLES T,3,,
WOLF,matched,CREEK JOHN AUBREY,3,,
WOLF,matched,CREEK KATHRYN L,3,,
WOLF,matched,CREEK ROADS,3,,
WOLF,matched,CREEK STEVEN W,3,,
WOLF,matched,CREEKSIDE INVEST INCORPORATED,3,,
WOLF,matched,CREELEY PATENT LLC,3,,
WOLF,matched,CREELMAN JOSHUA,3,,
WOLF,matched,CREELMAN ROBERT,3,,
WOLF,matched,CREEMERS TIJSBERT M H,3,,
WOLF,matched,CREERY ROY V,3,,
WOLF,matched,CREESENSE MICROSYSTEMS INC,3,,
WOLF,matched,CREETH JONATHAN E,3,,
WOLF,matched,CREEVY EDWARD F,3,,
WOLF,matched,CREE AND COMPANY,2,,
WOLF,matched,CREE FRANCIS SR,2,,
WOLF,matched,CREE IAN C,2,,
WOLF,matched,CREE IAN CAMPBELL,2,,
WOLF,matched,CREE JAMES SIME,2,,
WOLF,matched,CREECH CLAUDE S,2,,
WOLF,matched,CREECH DEBORAH LOU,2,,
WOLF,matched,CREECH EVANS S,2,,
WOLF,matched,CREECH JASON ALLEN,2,,
WOLF,matched,CREECH JESSE E,2,,
WOLF,matched,CREECH JOHN,2,,
WOLF,matched,CREECH JR CHARLES NOEL,2,,
WOLF,matched,CREECH JR FREDERICK WORTH,2,,
WOLF,matched,CREECH LAURA ASHLEY,2,,
WOLF,matched,CREECH SAMUEL E,2,,
WOLF,matched,CREECH VIRGIL W,2,,
WOLF,matched,CREECH WILLIAM G,2,,
WOLF,matched,CREEGAN VINNIE F,2,,
WOLF,matched,CREEGER SAMUEL M,2,,
WOLF,matched,CREEHAN EDWARD P,2,,
WOLF,matched,CREEK BARRETT SHANTIA,2,,
WOLF,matched,CREEK GRACE,2,,
WOLF,matched,CREEKMORE DONNIE LEE,2,,
WOLF,matched,CREEKMORE JOSEPH RICHARD,2,,
WOLF,matched,CREEL CHRISTOPHER T,2,,
WOLF,matched,CREEL ERNEST S,2,,
WOLF,matched,CREEL HOWARD S,2,,
WOLF,matched,CREEL JACK R,2,,
WOLF,matched,CREEL JOHN,2,,
WOLF,matched,CREELMAN CHARLIE,2,,
WOLF,matched,CREELY HILLIARY,2,,
WOLF,matched,CREEMER LAWRENCE C,2,,
WOLF,matched,CREEMERS ESTHER E,2,,
WOLF,matched,CREEMERS ESTHER ELISA JOHANNA MARIA,2,,
WOLF,matched,CREEPSERVICE SARL,2,,
WOLF,matched,CREERY STEVENSON ANDREW,2,,
WOLF,matched,CREES S,2,,
WOLF,matched,CREESE RANDY,2,,
WOLF,matched,CREETH ANDREW,2,,
WOLF,matched,CREETH GEORGE A,2,,
WOLF,matched,CREE BECKER OIL TOOL COMPANY,1,,
WOLF,matched,CREE CHARLES M,1,,
WOLF,matched,CREE DAVID,1,,
WOLF,matched,CREE DULLES INC,1,,
WOLF,matched,CREE GMBH,1,,
WOLF,matched,CREE HIUZHOU SOLID STATE LIGHTING COMPANY LTD,1,,
WOLF,matched,CREE HUIZ SOLID STATE LIGHTING COMPANY LTD,1,,
WOLF,matched,CREE HUIZHOU SOLID STATE LIGHTING COMAPNY LTD,1,,
WOLF,matched,CREE HUIZHOU SOLID STATE LIGHTING LTD,1,,
WOLF,matched,CREE IAN A,1,,
WOLF,matched,CREE JOHN A,1,,
WOLF,matched,CREE JR GEORGE B,1,,
WOLF,matched,CREE JR GEORGE BENSON,1,,
WOLF,matched,CREE LED INC,1,,
WOLF,matched,CREE LIGHTING COMPANY AND REGE,1,,
WOLF,matched,CREE LIGHTING COMPANY INC,1,,
WOLF,matched,CREE MARION S,1,,
WOLF,matched,CREE MICHAEL,1,,
WOLF,matched,CREE MICHAEL JOHN,1,,
WOLF,matched,CREE RESEARCH,1,,
WOLF,matched,CREE TERRY,1,,
WOLF,matched,CREE VAUGHAN HOMER,1,,
WOLF,matched,CREE WILLIAM D,1,,
WOLF,matched,CREEARS T H CORP,1,,
WOLF,matched,CREECH CECIL K,1,,
WOLF,matched,CREECH CHRISTOPHER D,1,,
WOLF,matched,CREECH DAVID,1,,
WOLF,matched,CREECH DAVID E,1,,
WOLF,matched,CREECH DAVID R,1,,
WOLF,matched,CREECH DAVID THOMAS,1,,
WOLF,matched,CREECH DEAN B,1,,
WOLF,matched,CREECH EDWARD T,1,,
WOLF,matched,CREECH FREDERICK W,1,,
WOLF,matched,CREECH GARRY,1,,
WOLF,matched,CREECH GEORGE W,1,,
WOLF,matched,CREECH GERALD R,1,,
WOLF,matched,CREECH ISAAC H,1,,
WOLF,matched,CREECH JAMES,1,,
WOLF,matched,CREECH JEFFREY L,1,,
WOLF,matched,CREECH JESSE J,1,,
WOLF,matched,CREECH JOHN MICHAEL,1,,
WOLF,matched,CREECH JOSHUA S,1,,
WOLF,matched,CREECH JR CHARLES M,1,,
WOLF,matched,CREECH JR EDWARD D,1,,
WOLF,matched,CREECH JR JACKIE DOYLE,1,,
WOLF,matched,CREECH JR ROBERT CHARLES,1,,
WOLF,matched,CREECH LARRY C,1,,
WOLF,matched,CREECH LAURA A,1,,
WOLF,matched,CREECH LAVERN M,1,,
WOLF,matched,CREECH LEON K,1,,
WOLF,matched,CREECH MIKE,1,,
WOLF,matched,CREECH NEAL,1,,
WOLF,matched,CREECH SR SR KERMIT L,1,,
WOLF,matched,CREECH SUSAN,1,,
WOLF,matched,CREECH TAYLOR W,1,,
WOLF,matched,CREECH THOMAS W,1,,
WOLF,matched,CREECH TRAVIS,1,,
WOLF,matched,CREECH WILBUR L,1,,
WOLF,matched,CREECH WILLIAM,1,,
WOLF,matched,CREECH WILLIAM C,1,,
WOLF,matched,CREECH WILLIAM J,1,,
WOLF,matched,CREECH WILLIAM N A,1,,
WOLF,matched,CREECH WILLIAM NELSON ADDISON,1,,
WOLF,matched,CREECY COURTNEY M,1,,
WOLF,matched,CREECY SAUNDRA,1,,
WOLF,matched,CREEGAN CHRIS,1,,
WOLF,matched,CREEGAN JOHN,1,,
WOLF,matched,CREEGAN PATRICK J,1,,
WOLF,matched,CREEGAN ROARK RURIC,1,,
WOLF,matched,CREEGAN ROSEMARIE A,1,,
WOLF,matched,CREEGER CHARLES O,1,,
WOLF,matched,CREEHAN KEVIN DENNIS,1,,
WOLF,matched,CREEK ALLEN B,1,,
WOLF,matched,CREEK BRANDEN,1,,
WOLF,matched,CREEK DARREN J,1,,
WOLF,matched,CREEK DOMONIC T,1,,
WOLF,matched,CREEK E,1,,
WOLF,matched,CREEK ELECTRONICS INC,1,,
WOLF,matched,CREEK ELLIS A,1,,
WOLF,matched,CREEK ELLIS E,1,,
WOLF,matched,CREEK JEFFERSON L,1,,
WOLF,matched,CREEK JOHN O,1,,
WOLF,matched,CREEK KIM E,1,,
WOLF,matched,CREEK KIMBERLY,1,,
WOLF,matched,CREEK PATH SYSTEMS,1,,
WOLF,matched,CREEK RAYMOND A,1,,
WOLF,matched,CREEK ROAD ORTHODONTICS AND PEDIATRIC DENTISTRY,1,,
WOLF,matched,CREEK ROY EDWARD,1,,
WOLF,matched,CREEK SIMON RICHARD,1,,
WOLF,matched,CREEK WALTER O,1,,
WOLF,matched,CREEK WILLIAM R,1,,
WOLF,matched,CREEK WILLIAM ROBERT,1,,
WOLF,matched,CREEKMORE LOUIS HERMAN,1,,
WOLF,matched,CREEKMORE MARK JR,1,,
WOLF,matched,CREEKMORE MICHAEL L,1,,
WOLF,matched,CREEKMORE MICHAEL LYNN,1,,
WOLF,matched,CREEKMORE NORMAN L,1,,
WOLF,matched,CREEKMORE RICHARD J R,1,,
WOLF,matched,CREEKMORE TERRY GENE,1,,
WOLF,matched,CREEKVIEW PRODUCTIONS LLC,1,,
WOLF,matched,CREEKWOOD FARMS INC,1,,
WOLF,matched,CREEL AMY MAURER,1,,
WOLF,matched,CREEL BOBBY GLEN,1,,
WOLF,matched,CREEL BRYAN S,1,,
WOLF,matched,CREEL CHRISTOPHER,1,,
WOLF,matched,CREEL EDWIN J,1,,
WOLF,matched,CREEL GARY,1,,
WOLF,matched,CREEL JAMES E,1,,
WOLF,matched,CREEL JASPER HENRY,1,,
WOLF,matched,CREEL JOHN C,1,,
WOLF,matched,CREEL JOHN MATTHEW,1,,
WOLF,matched,CREEL JOHNNIE E,1,,
WOLF,matched,CREEL JR THEODORE R,1,,
WOLF,matched,CREEL JULIA,1,,
WOLF,matched,CREEL KIRBY B,1,,
WOLF,matched,CREEL LISA,1,,
WOLF,matched,CREEL MYRON D,1,,
WOLF,matched,CREEL PRENTICE G,1,,
WOLF,matched,CREEL SABRINA N,1,,
WOLF,matched,CREEL SILAS,1,,
WOLF,matched,CREEL TERESA LYNNE,1,,
WOLF,matched,CREEL TOMMY C,1,,
WOLF,matched,CREEL TYLER GLEN,1,,
WOLF,matched,CREEL WALTER PERRY,1,,
WOLF,matched,CREEL WILLIAM R,1,,
WOLF,matched,CREEL WILLIAM W,1,,
WOLF,matched,CREEL WILLIE C,1,,
WOLF,matched,CREELAN SAMUEL H,1,,
WOLF,matched,CREELEY ABBOT CHARLES,1,,
WOLF,matched,CREELEY JACOB,1,,
WOLF,matched,CREELEY SCOTT ALEX,1,,
WOLF,matched,CREELIN EDWIN W,1,,
WOLF,matched,CREELMAN ALVAH LEWIS,1,,
WOLF,matched,CREELMAN ASHMORE W,1,,
WOLF,matched,CREELMAN EVAN,1,,
WOLF,matched,CREELMAN GEORGE D,1,,
WOLF,matched,CREELMAN JIM,1,,
WOLF,matched,CREELMAN JOHN,1,,
WOLF,matched,CREELMAN KEVIN,1,,
WOLF,matched,CREELMAN RICHARD IRVINE,1,,
WOLF,matched,CREELMAN ROBERT WILLIAM,1,,
WOLF,matched,CREELMAN SAMUEL A,1,,
WOLF,matched,CREELY J,1,,
WOLF,matched,CREELY WILLIAM,1,,
WOLF,matched,CREELY WILLIAM G,1,,
WOLF,matched,CREEM JEFFREY M,1,,
WOLF,matched,CREEMER DAVID,1,,
WOLF,matched,CREEMER JAN FREDRIK,1,,
WOLF,matched,CREEMERS PIET,1,,
WOLF,matched,CREEMERS TIJSBERT MATHIEU H,1,,
WOLF,matched,CREEN JOHN JAY,1,,
WOLF,matched,CREEPCHECK COMPANY INC,1,,
WOLF,matched,CREES CHARLES WESLEY,1,,
WOLF,matched,CREES CRAIG A,1,,
WOLF,matched,CREES LAWRENCE CARL,1,,
WOLF,matched,CREES SILAS R,1,,
WOLF,matched,CREES SILAS RAY,1,,
WOLF,matched,CREESE ALFRED EDWARD,1,,
WOLF,matched,CREESE DAVID C,1,,
WOLF,matched,CREESE DONALD L,1,,
WOLF,matched,CREESE HENRY,1,,
WOLF,matched,CREESE WILLIAM M,1,,
WOLF,matched,CREETH ANDY,1,,
WOLF,matched,CREETH JONATHAN EDWARD,1,,
WOLF,matched,CREETH RICHARD F,1,,
WOLF,matched,CREEVY JOHN L,1,,
WOLF,matched,CREEVY KEVIN SCOTT,1,,
WOLF,matched,CREEXT,1,,
XLNX,matched,XILINX INC,5323,REVIEW,
XLNX,matched,XILINX TECH BEIJING LIMITED,6,,
XLNX,matched,XILINX DEV CORPORATION ITALY BRANCH,1,,
XLNX,matched,XILINX INC LONGMONT,1,,
